PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
ND,22020,"Fargo, ND-MN",27-3091,Interpreters and Translators,detailed,70,6.2,0.476,1.21,17.78,"36,980",8.7,12.51,13.65,16.17,18.77,28.68,"26,020","28,380","33,640","39,040","59,660",,
ND,22020,"Fargo, ND-MN",27-4011,Audio and Video Equipment Technicians,detailed,60,30.5,0.433,0.82,24.78,"51,530",3.5,16.79,19.55,23.62,29.47,35.33,"34,930","40,670","49,130","61,310","73,490",,
ND,22020,"Fargo, ND-MN",27-4012,Broadcast Technicians,detailed,50,47.7,0.330,1.51,20.44,"42,510",16.4,9.10,11.04,21.01,28.33,30.85,"18,930","22,960","43,700","58,930","64,160",,
ND,22020,"Fargo, ND-MN",27-4021,Photographers,detailed,40,36.3,0.292,0.85,17.47,"36,330",3.9,14.39,15.85,17.11,18.38,19.17,"29,940","32,960","35,590","38,220","39,870",,
ND,22020,"Fargo, ND-MN",29-0000,Healthcare Practitioners and Technical Occupations,major,"10,020",3.7,72.630,1.22,36.14,"75,180",3.8,16.60,22.61,29.29,37.99,56.84,"34,530","47,030","60,910","79,020","118,220",,
ND,22020,"Fargo, ND-MN",29-1011,Chiropractors,detailed,80,17.7,0.549,2.29,34.33,"71,400",7.1,23.75,27.01,31.25,36.53,39.64,"49,400","56,180","65,000","75,990","82,450",,
ND,22020,"Fargo, ND-MN",29-1021,"Dentists, General",detailed,80,20.5,0.603,0.77,81.13,"168,760",15.5,44.45,53.60,64.29,#,#,"92,460","111,480","133,710",#,#,,
ND,22020,"Fargo, ND-MN",29-1031,Dietitians and Nutritionists,detailed,110,15.1,0.809,1.81,26.89,"55,930",2.5,20.10,21.96,25.64,29.96,37.62,"41,800","45,670","53,330","62,320","78,250",,
ND,22020,"Fargo, ND-MN",29-1041,Optometrists,detailed,40,20.5,0.290,1.13,58.86,"122,430",19.7,13.61,15.41,52.26,84.58,#,"28,300","32,060","108,700","175,930",#,,
ND,22020,"Fargo, ND-MN",29-1051,Pharmacists,detailed,670,18.3,4.888,2.29,43.76,"91,020",4.4,12.78,15.29,53.25,60.72,69.32,"26,590","31,810","110,770","126,290","144,180",,
ND,22020,"Fargo, ND-MN",29-1062,Family and General Practitioners,detailed,60,44.4,0.435,0.55,101.00,"210,080",15.5,52.86,57.54,#,#,#,"109,960","119,680",#,#,#,,
ND,22020,"Fargo, ND-MN",29-1063,"Internists, General",detailed,60,15.6,0.420,1.61,*,*,*,*,*,*,*,*,*,*,*,*,*,,
ND,22020,"Fargo, ND-MN",29-1069,"Physicians and Surgeons, All Other",detailed,**,**,**,**,122.99,"255,820",11.6,54.23,90.00,#,#,#,"112,790","187,210",#,#,#,,
ND,22020,"Fargo, ND-MN",29-1071,Physician Assistants,detailed,100,13.8,0.731,0.92,54.34,"113,030",3.3,40.95,45.36,51.83,59.26,73.18,"85,180","94,350","107,810","123,250","152,210",,
ND,22020,"Fargo, ND-MN",29-1122,Occupational Therapists,detailed,170,21.4,1.212,1.38,31.46,"65,440",3.2,21.91,26.67,31.66,37.34,43.37,"45,580","55,480","65,860","77,670","90,210",,
ND,22020,"Fargo, ND-MN",29-1123,Physical Therapists,detailed,200,17.1,1.482,0.94,37.34,"77,680",1.8,30.86,33.26,36.77,41.30,47.05,"64,190","69,180","76,480","85,900","97,860",,
ND,22020,"Fargo, ND-MN",29-1126,Respiratory Therapists,detailed,140,9.9,0.983,1.10,28.34,"58,950",2.6,21.20,24.26,27.91,31.56,36.95,"44,100","50,460","58,050","65,640","76,850",,
ND,22020,"Fargo, ND-MN",29-1127,Speech-Language Pathologists,detailed,150,26.4,1.069,1.05,32.71,"68,040",2.9,25.15,28.21,32.60,37.08,41.80,"52,300","58,670","67,810","77,130","86,940",,
ND,22020,"Fargo, ND-MN",29-1131,Veterinarians,detailed,60,22.7,0.430,0.88,44.84,"93,260",9.7,27.91,35.06,46.22,55.05,61.36,"58,060","72,920","96,140","114,500","127,620",,
ND,22020,"Fargo, ND-MN",29-1141,Registered Nurses,detailed,"3,500",6.1,25.366,1.24,32.33,"67,250",1.4,25.40,27.57,31.29,36.68,41.47,"52,830","57,350","65,080","76,280","86,270",,
ND,22020,"Fargo, ND-MN",29-1171,Nurse Practitioners,detailed,180,12.6,1.303,1.05,47.09,"97,960",2.8,33.28,41.91,47.37,54.66,60.47,"69,210","87,180","98,540","113,700","125,780",,
ND,22020,"Fargo, ND-MN",29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,40,23.3,0.254,1.00,23.96,"49,840",14.5,16.55,18.36,24.22,28.38,31.63,"34,420","38,190","50,380","59,040","65,780",,
ND,22020,"Fargo, ND-MN",29-2010,Clinical Laboratory Technologists and Technicians,detailed,400,9.3,2.870,1.29,23.91,"49,740",2.4,14.06,17.60,22.76,28.77,34.93,"29,240","36,600","47,340","59,830","72,660",,
ND,22020,"Fargo, ND-MN",29-2021,Dental Hygienists,detailed,220,22.7,1.627,1.09,31.80,"66,140",4.3,25.52,27.45,30.72,35.83,39.55,"53,080","57,100","63,890","74,530","82,270",,
ND,22020,"Fargo, ND-MN",29-2031,Cardiovascular Technologists and Technicians,detailed,80,10.0,0.570,1.46,26.94,"56,030",3.8,15.10,17.90,26.29,31.28,38.00,"31,410","37,230","54,680","65,060","79,040",,
ND,22020,"Fargo, ND-MN",29-2032,Diagnostic Medical Sonographers,detailed,120,18.5,0.861,1.75,33.68,"70,060",3.1,26.26,29.83,33.72,37.30,42.14,"54,620","62,040","70,130","77,580","87,650",,
ND,22020,"Fargo, ND-MN",29-2034,Radiologic Technologists,detailed,290,13.4,2.078,1.46,26.50,"55,120",2.8,19.30,21.97,26.16,30.29,36.30,"40,140","45,700","54,410","63,000","75,510",,
ND,22020,"Fargo, ND-MN",29-2035,Magnetic Resonance Imaging Technologists,detailed,80,34.8,0.559,2.10,29.96,"62,320",3.8,24.44,26.25,28.99,33.60,38.07,"50,840","54,600","60,300","69,900","79,190",,
ND,22020,"Fargo, ND-MN",29-2041,Emergency Medical Technicians and Paramedics,detailed,**,**,**,**,13.69,"28,480",16.2,7.96,8.54,9.50,18.26,24.10,"16,550","17,760","19,770","37,980","50,130",,
ND,22020,"Fargo, ND-MN",29-2051,Dietetic Technicians,detailed,**,**,**,**,12.73,"26,480",4.6,8.59,10.01,11.96,15.06,18.39,"17,860","20,820","24,880","31,320","38,260",,
ND,22020,"Fargo, ND-MN",29-2052,Pharmacy Technicians,detailed,450,20.0,3.296,1.14,18.59,"38,670",2.6,14.56,16.28,18.57,21.43,23.37,"30,290","33,860","38,620","44,570","48,610",,
ND,22020,"Fargo, ND-MN",29-2055,Surgical Technologists,detailed,120,13.0,0.843,1.11,20.72,"43,100",2.0,16.05,17.51,20.34,23.61,27.25,"33,390","36,420","42,320","49,110","56,670",,
ND,22020,"Fargo, ND-MN",29-2056,Veterinary Technologists and Technicians,detailed,120,23.6,0.889,1.21,16.81,"34,950",11.1,12.65,13.45,14.79,17.61,23.64,"26,310","27,980","30,760","36,620","49,170",,
ND,22020,"Fargo, ND-MN",29-2057,Ophthalmic Medical Technicians,detailed,60,46.3,0.462,1.26,17.71,"36,840",2.8,13.52,15.43,17.59,20.36,22.94,"28,120","32,090","36,590","42,360","47,710",,
ND,22020,"Fargo, ND-MN",29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,880,8.0,6.369,1.31,21.89,"45,530",1.7,17.06,19.60,21.85,24.13,27.66,"35,480","40,760","45,450","50,180","57,540",,
ND,22020,"Fargo, ND-MN",29-2071,Medical Records and Health Information Technicians,detailed,170,16.6,1.253,0.87,22.18,"46,140",2.6,14.45,18.84,21.94,26.09,29.87,"30,060","39,190","45,640","54,270","62,140",,
ND,22020,"Fargo, ND-MN",29-2081,"Opticians, Dispensing",detailed,130,24.2,0.951,1.90,16.34,"33,980",2.3,12.54,13.78,16.03,18.45,21.43,"26,070","28,650","33,340","38,370","44,570",,
ND,22020,"Fargo, ND-MN",29-2099,"Health Technologists and Technicians, All Other",detailed,110,18.7,0.793,0.92,20.54,"42,720",2.7,13.02,14.64,18.09,24.74,30.29,"27,080","30,440","37,630","51,460","63,000",,
ND,22020,"Fargo, ND-MN",29-9011,Occupational Health and Safety Specialists,detailed,80,13.6,0.612,1.00,37.69,"78,400",5.1,22.73,29.03,35.75,43.22,48.63,"47,290","60,370","74,360","89,910","101,140",,
ND,22020,"Fargo, ND-MN",29-9012,Occupational Health and Safety Technicians,detailed,40,19.5,0.294,2.36,24.90,"51,790",4.6,13.47,16.88,25.59,30.41,38.69,"28,020","35,100","53,220","63,260","80,480",,
ND,22020,"Fargo, ND-MN",29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,40,10.2,0.257,1.14,21.51,"44,730",7.4,11.65,12.91,16.78,32.02,38.19,"24,230","26,850","34,900","66,610","79,430",,
ND,22020,"Fargo, ND-MN",31-0000,Healthcare Support Occupations,major,"3,560",4.0,25.830,0.91,16.92,"35,190",2.4,12.22,13.71,16.30,19.04,22.98,"25,410","28,520","33,900","39,590","47,800",,
ND,22020,"Fargo, ND-MN",31-1011,Home Health Aides,detailed,210,17.0,1.511,0.27,13.97,"29,050",2.6,10.93,12.33,13.72,15.23,18.07,"22,740","25,650","28,530","31,670","37,580",,
ND,22020,"Fargo, ND-MN",31-1014,Nursing Assistants,detailed,"1,960",6.4,14.222,1.42,16.11,"33,510",2.9,12.20,13.61,16.01,18.35,21.15,"25,380","28,310","33,310","38,170","44,000",,
ND,22020,"Fargo, ND-MN",31-2011,Occupational Therapy Assistants,detailed,30,44.7,0.238,0.81,24.18,"50,300",4.4,14.75,20.19,24.51,28.81,33.76,"30,690","42,000","50,980","59,920","70,210",,
ND,22020,"Fargo, ND-MN",31-9011,Massage Therapists,detailed,120,23.4,0.878,1.21,21.49,"44,700",8.7,9.87,13.71,21.32,27.18,31.22,"20,540","28,520","44,350","56,540","64,940",,
ND,22020,"Fargo, ND-MN",31-9091,Dental Assistants,detailed,260,11.0,1.900,0.81,23.77,"49,430",9.8,16.98,18.95,21.48,24.53,37.97,"35,320","39,410","44,670","51,020","78,980",,
ND,22020,"Fargo, ND-MN",31-9092,Medical Assistants,detailed,220,26.0,1.601,0.34,18.01,"37,470",2.2,15.14,16.47,18.01,19.64,22.06,"31,490","34,260","37,450","40,850","45,890",,
ND,22020,"Fargo, ND-MN",31-9093,Medical Equipment Preparers,detailed,150,9.3,1.104,2.87,16.72,"34,790",1.9,12.72,13.69,15.47,18.82,22.85,"26,450","28,480","32,170","39,150","47,520",,
ND,22020,"Fargo, ND-MN",31-9094,Medical Transcriptionists,detailed,**,**,**,**,16.45,"34,210",5.6,10.36,14.52,16.70,18.70,21.16,"21,540","30,190","34,730","38,900","44,020",,
ND,22020,"Fargo, ND-MN",31-9095,Pharmacy Aides,detailed,90,39.8,0.640,2.51,15.33,"31,880",3.8,9.63,12.38,14.59,18.36,22.20,"20,020","25,740","30,350","38,180","46,170",,
ND,22020,"Fargo, ND-MN",31-9097,Phlebotomists,detailed,200,32.3,1.414,1.63,16.02,"33,320",2.6,12.67,13.56,15.01,17.59,21.72,"26,350","28,210","31,220","36,590","45,190",,
ND,22020,"Fargo, ND-MN",31-9099,"Healthcare Support Workers, All Other",detailed,110,18.9,0.806,1.31,14.70,"30,570",5.3,9.89,12.19,13.98,17.00,20.88,"20,580","25,350","29,080","35,350","43,420",,
ND,22020,"Fargo, ND-MN",33-0000,Protective Service Occupations,major,"2,000",22.2,14.467,0.61,22.97,"47,770",4.4,10.95,15.34,21.36,29.08,37.04,"22,780","31,910","44,430","60,480","77,050",,
ND,22020,"Fargo, ND-MN",33-1012,First-Line Supervisors of Police and Detectives,detailed,50,32.1,0.393,0.49,44.42,"92,390",3.0,32.54,37.13,42.00,48.68,62.93,"67,680","77,220","87,360","101,250","130,890",,
ND,22020,"Fargo, ND-MN",33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,60,36.5,0.404,0.74,23.12,"48,090",3.8,18.08,20.21,22.69,24.47,29.91,"37,600","42,040","47,190","50,890","62,210",,
ND,22020,"Fargo, ND-MN",33-2011,Firefighters,detailed,**,**,**,**,20.61,"42,880",2.3,15.97,17.53,19.89,22.95,26.14,"33,220","36,470","41,370","47,740","54,370",,
ND,22020,"Fargo, ND-MN",33-3012,Correctional Officers and Jailers,detailed,130,0.0,0.967,0.34,22.92,"47,680",2.1,17.37,19.57,22.16,25.50,30.68,"36,120","40,710","46,090","53,050","63,800",,
ND,22020,"Fargo, ND-MN",33-3021,Detectives and Criminal Investigators,detailed,70,16.1,0.482,0.67,41.77,"86,890",6.6,26.08,30.69,37.01,55.93,66.41,"54,250","63,820","76,990","116,340","138,130",,
ND,22020,"Fargo, ND-MN",33-3051,Police and Sheriff's Patrol Officers,detailed,520,35.8,3.762,0.82,29.64,"61,640",1.7,22.44,25.64,29.10,33.93,37.92,"46,680","53,340","60,540","70,580","78,870",,
ND,22020,"Fargo, ND-MN",33-9032,Security Guards,detailed,620,19.0,4.494,0.58,16.62,"34,570",7.2,9.07,11.51,15.42,19.58,26.55,"18,870","23,930","32,080","40,720","55,220",,
ND,22020,"Fargo, ND-MN",33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,120,0.0,0.836,0.84,11.50,"23,930",2.4,9.30,10.28,11.18,12.09,15.49,"19,340","21,380","23,260","25,140","32,210",,
ND,22020,"Fargo, ND-MN",33-9093,Transportation Security Screeners,detailed,50,0.0,0.341,1.09,18.75,"39,000",*,15.68,15.69,18.10,19.77,22.16,"32,620","32,630","37,650","41,130","46,100",,
ND,22020,"Fargo, ND-MN",33-9099,"Protective Service Workers, All Other",detailed,30,12.3,0.239,0.24,20.56,"42,770",6.6,12.70,14.57,18.53,23.84,30.52,"26,420","30,310","38,540","49,600","63,490",,
ND,22020,"Fargo, ND-MN",35-0000,Food Preparation and Serving Related Occupations,major,"11,710",5.0,84.859,0.92,11.84,"24,630",1.4,8.28,9.30,10.97,13.54,16.73,"17,230","19,350","22,810","28,170","34,810",,
ND,22020,"Fargo, ND-MN",35-1011,Chefs and Head Cooks,detailed,110,35.5,0.801,0.90,21.18,"44,060",2.7,16.91,18.69,21.12,23.55,25.25,"35,170","38,880","43,920","48,990","52,520",,
ND,22020,"Fargo, ND-MN",35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,760,8.9,5.502,0.83,17.83,"37,080",3.2,10.89,13.57,16.77,21.60,27.25,"22,640","28,230","34,890","44,930","56,670",,
ND,22020,"Fargo, ND-MN",35-2012,"Cooks, Institution and Cafeteria",detailed,460,6.5,3.343,1.21,15.11,"31,430",1.9,11.42,12.89,15.24,17.53,18.93,"23,750","26,810","31,700","36,460","39,370",,
ND,22020,"Fargo, ND-MN",35-2014,"Cooks, Restaurant",detailed,"1,100",17.7,7.959,0.86,14.54,"30,250",4.3,10.22,12.43,14.17,16.50,19.46,"21,250","25,850","29,480","34,320","40,480",,
ND,22020,"Fargo, ND-MN",35-2015,"Cooks, Short Order",detailed,**,**,**,**,11.39,"23,680",1.9,8.53,9.87,11.12,12.89,14.59,"17,740","20,530","23,140","26,820","30,340",,
ND,22020,"Fargo, ND-MN",35-2021,Food Preparation Workers,detailed,820,30.0,5.939,1.06,12.27,"25,520",3.0,9.55,10.66,12.29,14.00,15.08,"19,860","22,170","25,560","29,120","31,370",,
ND,22020,"Fargo, ND-MN",35-3011,Bartenders,detailed,"1,330",11.2,9.606,2.20,9.50,"19,760",2.7,7.91,8.38,9.16,10.03,11.70,"16,460","17,430","19,050","20,860","24,330",,
ND,22020,"Fargo, ND-MN",35-3021,"Combined Food Preparation and Serving Workers, Including Fast Food",detailed,"2,230",23.4,16.187,0.64,11.61,"24,140",1.2,9.45,10.18,11.26,12.67,14.63,"19,650","21,170","23,410","26,350","30,420",,
ND,22020,"Fargo, ND-MN",35-3022,"Counter Attendants, Cafeteria, Food Concession, and Coffee Shop",detailed,570,40.5,4.146,1.27,11.38,"23,660",2.9,8.61,9.75,10.73,12.82,14.91,"17,920","20,280","22,320","26,660","31,010",,
ND,22020,"Fargo, ND-MN",35-3031,Waiters and Waitresses,detailed,"2,390",9.8,17.323,0.97,9.62,"20,000",3.0,7.89,8.32,9.03,9.96,11.92,"16,410","17,310","18,790","20,720","24,800",,
ND,22020,"Fargo, ND-MN",35-3041,"Food Servers, Nonrestaurant",detailed,440,12.5,3.207,1.74,12.49,"25,980",1.7,9.76,10.81,12.37,14.04,15.43,"20,300","22,480","25,720","29,200","32,090",,
ND,22020,"Fargo, ND-MN",35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,460,18.9,3.297,1.05,11.04,"22,970",2.0,8.77,10.02,10.96,11.89,13.19,"18,240","20,850","22,790","24,740","27,440",,
ND,22020,"Fargo, ND-MN",35-9021,Dishwashers,detailed,350,14.7,2.541,0.73,11.00,"22,890",3.3,8.51,9.76,10.89,12.13,14.15,"17,700","20,300","22,640","25,230","29,430",,
ND,22020,"Fargo, ND-MN",35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,310,17.6,2.270,0.79,10.21,"21,230",2.2,8.13,8.99,10.23,11.42,12.34,"16,910","18,700","21,290","23,760","25,660",,
ND,22020,"Fargo, ND-MN",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,"4,410",3.9,31.976,1.05,14.79,"30,760",2.6,10.02,11.25,13.47,16.71,20.48,"20,840","23,400","28,020","34,750","42,600",,
ND,22020,"Fargo, ND-MN",37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,210,16.2,1.499,1.41,24.32,"50,590",5.0,13.85,17.55,23.05,29.37,37.76,"28,800","36,500","47,940","61,100","78,550",,
ND,22020,"Fargo, ND-MN",37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,100,29.8,0.751,1.07,33.86,"70,420",8.3,17.74,21.70,30.24,45.99,58.07,"36,900","45,140","62,900","95,670","120,790",,
ND,22020,"Fargo, ND-MN",37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,"2,340",5.0,16.925,1.14,13.36,"27,790",1.9,9.79,10.95,12.88,15.15,18.25,"20,350","22,780","26,790","31,520","37,960",,
ND,22020,"Fargo, ND-MN",37-2012,Maids and Housekeeping Cleaners,detailed,820,5.2,5.919,0.93,11.47,"23,870",2.0,9.52,10.30,11.35,12.47,14.19,"19,810","21,420","23,610","25,940","29,510",,
ND,22020,"Fargo, ND-MN",37-3011,Landscaping and Groundskeeping Workers,detailed,860,10.2,6.226,0.99,16.89,"35,120",2.7,12.79,14.42,16.41,18.45,22.74,"26,600","29,990","34,140","38,380","47,300",,
ND,22020,"Fargo, ND-MN",37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**,**,**,**,17.57,"36,550",11.4,12.58,13.59,15.17,18.16,28.24,"26,170","28,270","31,560","37,770","58,730",,
ND,22020,"Fargo, ND-MN",39-0000,Personal Care and Service Occupations,major,"6,450",6.0,46.774,1.24,14.55,"30,270",2.3,9.70,11.15,13.70,17.03,20.15,"20,170","23,200","28,490","35,420","41,920",,
ND,22020,"Fargo, ND-MN",39-1010,First-Line Supervisors of Gaming Workers,detailed,30,26.9,0.226,1.08,23.91,"49,730",6.2,19.90,21.07,22.89,24.82,29.64,"41,390","43,830","47,610","51,630","61,650",,
ND,22020,"Fargo, ND-MN",39-1021,First-Line Supervisors of Personal Service Workers,detailed,270,15.4,1.938,1.23,20.35,"42,330",3.4,14.56,16.51,18.62,23.02,30.09,"30,290","34,330","38,740","47,880","62,580",,
ND,22020,"Fargo, ND-MN",39-2021,Nonfarm Animal Caretakers,detailed,220,16.2,1.586,1.15,11.91,"24,770",2.9,9.40,10.17,11.28,12.91,14.95,"19,550","21,160","23,450","26,860","31,100",,
ND,22020,"Fargo, ND-MN",39-3011,Gaming Dealers,detailed,160,25.4,1.133,1.77,18.48,"38,440",11.7,8.24,9.77,20.27,25.07,29.95,"17,140","20,310","42,160","52,150","62,290",,
ND,22020,"Fargo, ND-MN",39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,80,36.6,0.570,0.62,9.82,"20,420",3.5,8.22,8.86,9.76,10.90,11.71,"17,100","18,420","20,290","22,670","24,350",,
ND,22020,"Fargo, ND-MN",39-3091,Amusement and Recreation Attendants,detailed,470,32.5,3.438,1.56,10.83,"22,520",4.9,8.16,9.03,10.40,12.33,14.42,"16,960","18,780","21,640","25,650","29,990",,
ND,22020,"Fargo, ND-MN",39-4021,Funeral Attendants,detailed,50,30.5,0.344,1.41,14.99,"31,170",6.9,11.76,12.96,14.93,17.51,18.82,"24,460","26,960","31,060","36,420","39,140",,
ND,22020,"Fargo, ND-MN",39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,280,37.2,2.007,0.77,15.92,"33,110",7.8,8.85,10.09,14.11,17.29,21.97,"18,400","20,980","29,350","35,960","45,700",,
ND,22020,"Fargo, ND-MN",39-5094,Skincare Specialists,detailed,90,30.7,0.647,1.85,16.31,"33,920",18.2,9.80,10.75,13.26,22.56,25.23,"20,380","22,370","27,580","46,910","52,480",,
ND,22020,"Fargo, ND-MN",39-9011,Childcare Workers,detailed,990,23.9,7.141,1.83,11.99,"24,940",3.6,9.37,10.25,11.25,12.42,16.47,"19,500","21,330","23,410","25,830","34,250",,
ND,22020,"Fargo, ND-MN",39-9021,Personal Care Aides,detailed,"2,450",9.1,17.776,1.16,14.84,"30,870",3.1,11.32,12.87,14.49,17.13,19.10,"23,530","26,760","30,140","35,630","39,730",,
ND,22020,"Fargo, ND-MN",39-9031,Fitness Trainers and Aerobics Instructors,detailed,610,28.2,4.400,2.06,15.68,"32,610",4.6,9.01,11.62,14.94,18.32,24.43,"18,740","24,160","31,080","38,100","50,810",,
ND,22020,"Fargo, ND-MN",39-9032,Recreation Workers,detailed,190,18.7,1.365,0.56,13.53,"28,150",3.9,9.85,10.84,13.43,15.64,18.09,"20,500","22,540","27,930","32,530","37,620",,
ND,22020,"Fargo, ND-MN",39-9041,Residential Advisors,detailed,300,24.0,2.156,2.88,16.65,"34,630",2.6,12.48,13.83,16.24,19.05,22.44,"25,970","28,760","33,780","39,630","46,670",,
ND,22020,"Fargo, ND-MN",39-9099,"Personal Care and Service Workers, All Other",detailed,60,26.9,0.412,1.01,16.79,"34,920",11.5,10.02,10.03,15.01,22.71,28.28,"20,840","20,860","31,230","47,240","58,830",,
ND,22020,"Fargo, ND-MN",41-0000,Sales and Related Occupations,major,"13,720",4.0,99.410,0.99,20.07,"41,740",2.9,9.77,11.06,14.76,24.95,37.46,"20,310","23,000","30,700","51,900","77,910",,
ND,22020,"Fargo, ND-MN",41-1011,First-Line Supervisors of Retail Sales Workers,detailed,"1,080",11.9,7.799,0.96,21.60,"44,930",3.2,12.34,15.04,19.00,27.74,33.79,"25,670","31,290","39,520","57,710","70,280",,
ND,22020,"Fargo, ND-MN",41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,230,16.0,1.656,0.97,36.44,"75,800",3.3,23.62,28.23,35.57,43.18,48.29,"49,130","58,710","73,980","89,820","100,440",,
ND,22020,"Fargo, ND-MN",41-2011,Cashiers,detailed,"3,010",9.9,21.841,0.87,11.47,"23,850",1.5,9.09,10.04,11.13,12.31,14.43,"18,900","20,880","23,150","25,610","30,020",,
ND,22020,"Fargo, ND-MN",41-2021,Counter and Rental Clerks,detailed,280,16.6,2.045,0.69,16.17,"33,630",6.8,8.62,11.22,14.51,19.36,24.66,"17,930","23,350","30,190","40,280","51,300",,
ND,22020,"Fargo, ND-MN",41-2022,Parts Salespersons,detailed,440,19.7,3.155,1.79,18.15,"37,750",3.0,11.48,13.91,17.49,21.65,26.12,"23,870","28,930","36,370","45,030","54,320",,
ND,22020,"Fargo, ND-MN",41-2031,Retail Salespersons,detailed,"4,350",9.2,31.488,1.02,14.96,"31,130",5.0,9.44,10.33,11.88,15.98,23.60,"19,640","21,480","24,710","33,240","49,080",,
ND,22020,"Fargo, ND-MN",41-3011,Advertising Sales Agents,detailed,260,27.9,1.867,2.03,31.83,"66,210",4.7,10.65,17.99,23.89,43.02,61.34,"22,150","37,410","49,700","89,490","127,580",,
ND,22020,"Fargo, ND-MN",41-3021,Insurance Sales Agents,detailed,520,12.3,3.783,1.39,31.08,"64,650",10.8,15.99,18.57,28.86,38.15,48.17,"33,260","38,630","60,030","79,350","100,180",,
ND,22020,"Fargo, ND-MN",41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,290,18.9,2.075,0.72,42.99,"89,420",16.8,16.47,19.34,30.52,48.97,94.66,"34,250","40,220","63,480","101,850","196,880",,
ND,22020,"Fargo, ND-MN",41-3041,Travel Agents,detailed,60,26.8,0.445,0.93,18.62,"38,740",6.7,12.32,13.94,16.87,21.23,30.93,"25,620","28,990","35,080","44,150","64,340",,
